C_operator_norm,E_operator_norm,K_operator_norm,Pi_operator_norm,actual_response_norm,amount,beta,config_id,config_role,delta_vs_erm,direction,directional_mismatch_estimated,estimated_A_rec_norm,estimated_E_norm,finite_target_risk,ift_fd_relative_error,legal_shift,matched_random_A_rec_norm,method,min_local_metric_eigenvalue,oracle_A_rec_norm,oracle_E_norm,pseudo_response_loss,random_E_norm,slack_diagnostic,slack_margin,source_risk,static_tax_proxy,target_used_for_selection,target_used_for_training
,9.350456090812978e-05,,,0.025887825803062904,0.05,,gaussian_primary_1,independent_primary,0.0,0,0.0,0.025887825803062904,0.0,0.2592639551705469,,True,0.025887825803062904,ERM,,0.02594889997309903,9.350456090812978e-05,,0.029090864764711052,one_direction_complete_information,-8.743102910622151e-09,0.25980452526812015,0.0,False,False
0.467916685106953,0.0002519951712600478,1.0,2.0461680046700432,0.025926578870154007,0.05,1.0,gaussian_primary_1,independent_primary,-2.6133866448674326e-07,0,0.0001962955210489717,0.025887825803062904,0.0001962955210489717,0.2592636938318824,1.1226950135277251e-11,True,0.025887825803062904,PSEUDO_RESPONSE,1.1392202978980093,0.02594889997309903,0.0002519951712600478,9.248391174087385e-06,0.029128459053237365,one_direction_complete_information,-6.350156633838082e-08,0.2598045456984083,0.0,False,False
0.21682381361253203,0.00014991426501170037,1.0,2.059490051237189,0.025917828841526214,0.05,1.0,gaussian_primary_1,independent_primary,-1.3533117082520363e-07,0,8.62843392177154e-05,0.025887825803062904,8.62843392177154e-05,0.2592638198393761,1.0477724493416785e-11,True,0.025887825803062904,NO_RESPONSE,1.1392202978980093,0.02594889997309903,0.00014991426501170037,9.779736782212505e-06,0.029124204073023248,one_direction_complete_information,-2.247428685399833e-08,0.25980452918362706,0.0,False,False
4.763285780011003,0.021631208595299854,1.0,2.028090846520497,0.01732318839596618,0.05,1.0,gaussian_primary_1,independent_primary,0.00023417487498522682,0,0.02157799513337868,0.025887825803062904,0.02157799513337868,0.2594981300455321,9.077521923952944e-12,True,0.025887825803062904,RANDOM_RESPONSE,1.1392202978980093,0.02594889997309903,0.021631208595299854,0.0009401992833565386,0.021787113774895533,one_direction_complete_information,-0.00046790918529337425,0.26003451890270757,0.0,False,False
,8.339438561141741e-05,,,0.02589050004647753,0.05,,gaussian_primary_1,independent_primary,2.4458447966946295e-07,0,1.25743032855879e-05,0.025887825803062904,1.25743032855879e-05,0.25926419975502657,,True,0.025887825803062904,MLDG_LOCAL,,0.02594889997309903,8.339438561141741e-05,,0.029090456329304598,one_direction_complete_information,-6.954623551505784e-09,0.25980453407344073,7.215220546995052e-09,False,False
,0.0001862909805597819,,,0.051627165259292986,0.1,,gaussian_primary_1,independent_primary,0.0,0,0.0,0.051627165259292986,0.0,0.24842012454026374,,True,0.05162716525929299,ERM,,0.051748275333797125,0.0001862909805597819,,0.06731078124876606,one_direction_complete_information,-3.4704329437925033e-08,0.24897051036006157,0.0,False,False
0.467916685106953,0.0007104347148554955,1.0,2.0461680046700432,0.05187054790026482,0.1,1.0,gaussian_primary_1,independent_primary,-7.346712560529767e-07,0,0.000631872697276084,0.051627165259292986,0.000631872697276084,0.2484193898690077,1.3064594205298721e-11,True,0.05162716525929299,PSEUDO_RESPONSE,1.1392202978980093,0.051748275333797125,0.0007104347148554955,9.248391174087385e-06,0.06740388570561046,one_direction_complete_information,-5.047174840718091e-07,0.2489707285505106,0.0,False,False
0.21682381361253203,0.00043080351127903734,1.0,2.059490051237189,0.05179934096875998,0.1,1.0,gaussian_primary_1,independent_primary,-4.866743585907329e-07,0,0.0003455339217049957,0.051627165259292986,0.0003455339217049957,0.24841963786590515,7.30742076388513e-12,True,0.05162716525929299,NO_RESPONSE,1.1392202978980093,0.051748275333797125,0.00043080351127903734,9.779736782212505e-06,0.06739118418062431,one_direction_complete_information,-1.8559166533034765e-07,0.24897057435034253,0.0,False,False
4.763285780011003,0.044105694594172344,1.0,2.028090846520497,0.03400341481191513,0.1,1.0,gaussian_primary_1,independent_primary,0.0009541654045921444,0,0.04400522014406114,0.051627165259292986,0.04400522014406114,0.2493742899448559,2.4450309134472068e-11,True,0.05162716525929299,RANDOM_RESPONSE,1.1392202978980093,0.051748275333797125,0.044105694594172344,0.0009401992833565386,0.03064935476310479,one_direction_complete_information,-0.0019453122956344037,0.24991441986417962,0.0,False,False
,0.00016586111134566815,,,0.051633190808261537,0.1,,gaussian_primary_1,independent_primary,2.6843811407051277e-07,0,2.477832099121215e-05,0.051627165259292986,2.477832099121215e-05,0.2484203929783778,,True,0.05162716525929299,MLDG_LOCAL,,0.051748275333797125,0.00016586111134566815,,0.06731968403095724,one_direction_complete_information,-2.7509908256820128e-08,0.24897052115505736,7.215220546995052e-09,False,False
,0.00011470169137795353,,,0.047459539825811255,-0.1,,gaussian_primary_1,independent_primary,0.0,1,0.0,0.047459539825811255,0.0,0.2798054441903963,,True,0.04745953982581125,ERM,,0.047555639961438766,0.00011470169137795353,,0.07881930687973819,one_direction_complete_information,-1.3156478004963298e-08,0.28033156483411614,0.0,False,False
0.467916685106953,0.0005248144993160059,1.0,2.0461680046700432,0.047050836240743785,-0.1,1.0,gaussian_primary_1,independent_primary,1.9766095349371682e-07,1,0.00042219197127280484,0.047459539825811255,0.00042219197127280484,0.2798056418513498,3.728371310252039e-12,True,0.04745953982581125,PSEUDO_RESPONSE,1.1392202978980093,0.047555639961438766,0.0005248144993160059,9.248391174087385e-06,0.07849219595748393,one_direction_complete_information,-2.7543025869231e-07,0.2803316563061049,0.0,False,False
0.21682381361253203,0.00031069405925440344,1.0,2.059490051237189,0.04726629268029294,-0.1,1.0,gaussian_primary_1,independent_primary,-1.262514968125572e-07,1,0.0002407846510375374,0.047459539825811255,0.0002407846510375374,0.2798053179388995,1.3292329072562164e-11,True,0.04745953982581125,NO_RESPONSE,1.1392202978980093,0.047555639961438766,0.00031069405925440344,9.779736782212505e-06,0.07869970307484365,one_direction_complete_information,-9.653079845597877e-08,0.2803315918668885,0.0,False,False
4.763285780011003,0.03934113967130592,1.0,2.028090846520497,0.0307724001286494,-0.1,1.0,gaussian_primary_1,independent_primary,0.000809518563490208,1,0.039264583606793385,0.047459539825811255,0.039264583606793385,0.28061496275388653,8.755973986599121e-12,True,0.04745953982581125,RANDOM_RESPONSE,1.1392202978980093,0.047555639961438766,0.03934113967130592,0.0009401992833565386,0.06557026349738912,one_direction_complete_information,-0.0015477252706372002,0.28113777051720157,0.0,False,False
,0.00011264332340819443,,,0.047456948484958045,-0.1,,gaussian_primary_1,independent_primary,2.0660264876681822e-07,1,1.3732602278559506e-05,0.047459539825811255,1.3732602278559506e-05,0.2798056507930451,,True,0.04745953982581125,MLDG_LOCAL,,0.047555639961438766,0.00011264332340819443,,0.07882094695421345,one_direction_complete_information,-1.2688518308443084e-08,0.2803315711205685,7.215220546995052e-09,False,False
,5.8024812818693075e-05,,,0.023644857642892446,-0.05,,gaussian_primary_1,independent_primary,0.0,1,0.0,0.023644857642892446,0.0,0.2752920913731237,,True,0.02364485764289245,ERM,,0.023692738671488855,5.8024812818693075e-05,,0.028980117527137635,one_direction_complete_information,-3.366878902644368e-09,0.2758190990920295,0.0,False,False
0.467916685106953,0.00018429428653375955,1.0,2.0461680046700432,0.02351233431283688,-0.05,1.0,gaussian_primary_1,independent_primary,1.527678039625613e-08,1,0.0001333081548195298,0.023644857642892446,0.0001333081548195298,0.2752921066499041,8.128721799050956e-12,True,0.02364485764289245,PSEUDO_RESPONSE,1.1392202978980093,0.023692738671488855,0.00018429428653375955,9.248391174087385e-06,0.028900153999095304,one_direction_complete_information,-3.396438404898747e-08,0.2758191081666528,0.0,False,False
0.21682381361253203,0.00011264333598841303,1.0,2.059490051237189,0.023583726572695782,-0.05,1.0,gaussian_primary_1,independent_primary,-3.332737275041353e-08,1,6.952166893117834e-05,0.023644857642892446,6.952166893117834e-05,0.27529205804575096,1.3341886559098476e-11,True,0.02364485764289245,NO_RESPONSE,1.1392202978980093,0.023692738671488855,0.00011264333598841303,9.779736782212505e-06,0.028944029804757496,one_direction_complete_information,-1.2688521142598508e-08,0.2758191014607988,0.0,False,False
4.763285780011003,0.020008493119640636,1.0,2.028090846520497,0.015226387942406052,-0.05,1.0,gaussian_primary_1,independent_primary,0.00020530075190727803,1,0.019970221898936883,0.023644857642892446,0.019970221898936883,0.275497392125031,8.258892705860397e-12,True,0.02364485764289245,RANDOM_RESPONSE,1.1392202978980093,0.023692738671488855,0.020008493119640636,0.0009401992833565386,0.02764434225235006,one_direction_complete_information,-0.0004003397969187067,0.2760230543755575,0.0,False,False
,5.656193711339685e-05,,,0.023643829660345242,-0.05,,gaussian_primary_1,independent_primary,2.132059736537073e-07,1,7.1334360503739315e-06,0.023644857642892446,7.1334360503739315e-06,0.27529230457909737,,True,0.02364485764289245,MLDG_LOCAL,,0.023692738671488855,5.656193711339685e-05,,0.028979734784069507,one_direction_complete_information,-3.19925273001986e-09,0.2758191057892362,7.215220546995052e-09,False,False
,5.925079271008898e-05,,,0.023526235021381972,0.05,,gaussian_primary_1,independent_primary,0.0,1,0.0,0.023526235021381972,0.0,0.2650319647143824,,True,0.023526235021381972,ERM,,0.02357383206327003,5.925079271008898e-05,,0.038457411265711665,one_direction_complete_information,-3.510656436773934e-09,0.2655598500362507,0.0,False,False
0.467916685106953,6.519040295771642e-05,1.0,2.0461680046700432,0.02354719723291802,0.05,1.0,gaussian_primary_1,independent_primary,6.71660194129231e-08,1,7.359708258080784e-05,0.023526235021381972,7.359708258080784e-05,0.2650320318804018,1.3364798771268948e-11,True,0.023526235021381972,PSEUDO_RESPONSE,1.1392202978980093,0.02357383206327003,6.519040295771642e-05,9.248391174087385e-06,0.038461098829555646,one_direction_complete_information,-4.249788637789442e-09,0.265559852783128,0.0,False,False
0.21682381361253203,7.945180226726145e-05,1.0,2.059490051237189,0.023531085760898064,0.05,1.0,gaussian_primary_1,independent_primary,-4.7340186659639016e-08,1,3.745337210101367e-05,0.023526235021381972,3.745337210101367e-05,0.26503191737419574,1.8561231765085354e-11,True,0.023526235021381972,NO_RESPONSE,1.1392202978980093,0.02357383206327003,7.945180226726145e-05,9.779736782212505e-06,0.03844558798288031,one_direction_complete_information,-6.3125888835160114e-09,0.265559850775799,0.0,False,False
4.763285780011003,0.020718646509054105,1.0,2.028090846520497,0.015007099372907558,0.05,1.0,gaussian_primary_1,independent_primary,0.00020821776890955768,1,0.02068051628316996,0.023526235021381972,0.02068051628316996,0.26524018248329195,1.1873387981096426e-11,True,0.023526235021381972,RANDOM_RESPONSE,1.1392202978980093,0.02357383206327003,0.020718646509054105,0.0009401992833565386,0.03100811164108904,one_direction_complete_information,-0.00042926231316713987,0.2657689082316459,0.0,False,False
,5.6985608241282e-05,,,0.023525751584889006,0.05,,gaussian_primary_1,independent_primary,2.2868624049987574e-07,1,7.606267769214326e-06,0.023526235021381972,7.606267769214326e-06,0.2650321934006229,,True,0.023526235021381972,MLDG_LOCAL,,0.02357383206327003,5.6985608241282e-05,,0.03846023457217861,one_direction_complete_information,-3.247359546628867e-09,0.2655598578955136,7.215220546995052e-09,False,False
,0.0001195164089890319,,,0.04697104107096994,0.1,,gaussian_primary_1,independent_primary,0.0,1,0.0,0.04697104107096994,0.0,0.25939255825859675,,True,0.04697104107096994,ERM,,0.04706593697978665,0.0001195164089890319,,0.07612007908909241,one_direction_complete_information,-1.4284172017633544e-08,0.259920251998769,0.0,False,False
0.467916685106953,0.00022637294243862282,1.0,2.0461680046700432,0.04717706706139096,0.1,1.0,gaussian_primary_1,independent_primary,2.2445810121674015e-07,1,0.000305171004302207,0.04697104107096994,0.000305171004302207,0.25939278271669797,1.6905888475856822e-11,True,0.04697104107096994,PSEUDO_RESPONSE,1.1392202978980093,0.04706593697978665,0.00022637294243862282,9.248391174087385e-06,0.07622254730131768,one_direction_complete_information,-5.1244709068320046e-08,0.2599202991723881,0.0,False,False
0.21682381361253203,0.00019512568407196898,1.0,2.059490051237189,0.047043557511405355,0.1,1.0,gaussian_primary_1,independent_primary,-1.6622710441449584e-07,1,0.00015448266561531265,0.04697104107096994,0.00015448266561531265,0.25939239203149234,9.891649412594324e-12,True,0.04697104107096994,NO_RESPONSE,1.1392202978980093,0.04706593697978665,0.00019512568407196898,9.779736782212505e-06,0.07615357839113346,one_direction_complete_information,-3.8074032584553846e-08,0.25992026533831025,0.0,False,False
4.763285780011003,0.04217504234614496,1.0,2.028090846520497,0.029891919496540218,0.1,1.0,gaussian_primary_1,independent_primary,0.0008457944108468674,1,0.04209908209177013,0.04697104107096994,0.04209908209177013,0.2602383526694436,2.044495935578712e-11,True,0.04697104107096994,RANDOM_RESPONSE,1.1392202978980093,0.04706593697978665,0.04217504234614496,0.0009401992833565386,0.06500205026964438,one_direction_complete_information,-0.0017787341968991208,0.260767344426035,0.0,False,False
,0.000114264508536513,,,0.04697061130500402,0.1,,gaussian_primary_1,independent_primary,2.3747562749587559e-07,1,1.5622525064636064e-05,0.04697104107096994,1.5622525064636064e-05,0.25939279573422425,,True,0.04697104107096994,MLDG_LOCAL,,0.04706593697978665,0.000114264508536513,,0.07612232000010524,one_direction_complete_information,-1.3056377911090853e-08,0.25992026064874185,7.215220546995052e-09,False,False
,0.0001449112476062384,,,0.05605502919287764,-0.1,,gaussian_primary_2,independent_primary,0.0,0,0.0,0.05605502919287764,0.0,0.35591553173270085,,True,0.05605502919287764,ERM,,0.0561783477519963,0.0001449112476062384,,0.06832232171645089,one_direction_complete_information,-2.0999269682796532e-08,0.35622313993287524,0.0,False,False
0.24456730285408573,0.0005381449739936366,1.0,1.9316312509741387,0.05566957806298544,-0.1,0.1,gaussian_primary_2,independent_primary,-4.622158901179674e-07,0,0.00045146682221124655,0.05605502919287764,0.00045146682221124655,0.35591506951681073,1.2342947543070155e-11,True,0.05605502919287764,PSEUDO_RESPONSE,1.3012426625053002,0.0561783477519963,0.0005381449739936366,1.3756146396942058e-05,0.06812351566013275,one_direction_complete_information,-2.896000130346117e-07,0.35622323802924527,0.0,False,False
0.24605378849272935,0.0005384598237804381,1.0,1.9322163797276575,0.055679943125291974,-0.1,0.1,gaussian_primary_2,independent_primary,-4.714903089064748e-07,0,0.0004582280781029022,0.05605502919287764,0.0004582280781029022,0.35591506024239195,1.9260684811219013e-11,True,0.05605502919287764,NO_RESPONSE,1.3012426625053002,0.0561783477519963,0.0005384598237804381,1.3787383253488072e-05,0.06813419789249109,one_direction_complete_information,-2.899389818256604e-07,0.3562232397691901,0.0,False,False
0.7092230857480063,0.010180827412809837,1.0,1.9244458061290726,0.04967202854677514,-0.1,0.1,gaussian_primary_2,independent_primary,4.775569104376043e-05,0,0.010081366492824775,0.05605502919287764,0.010081366492824775,0.3559632874237446,5.835728491824925e-12,True,0.05605502919287764,RANDOM_RESPONSE,1.3012426625053002,0.0561783477519963,0.010180827412809837,0.003222832858803158,0.06109637712678697,one_direction_complete_information,-0.00010364924680942021,0.3562756343898841,0.0,False,False
,0.00013613824502028778,,,0.05605377682258665,-0.1,,gaussian_primary_2,independent_primary,4.212335025233216e-08,0,2.422717091783505e-05,0.05605502919287764,2.422717091783505e-05,0.3559155738560511,,True,0.05605502919287764,MLDG_LOCAL,,0.0561783477519963,0.00013613824502028778,,0.06832438817559938,one_direction_complete_information,-1.853362175720391e-08,0.35622314479218686,3.775354667066012e-09,False,False
,7.130327656672595e-05,,,0.02762583119533351,-0.05,,gaussian_primary_2,independent_primary,0.0,0,0.0,0.02762583119533351,0.0,0.3443977073726059,,True,0.027625831195333506,ERM,,0.027684597512919157,7.130327656672595e-05,,0.04168131896301332,one_direction_complete_information,-5.08415724915101e-09,0.34473465108702805,0.0,False,False
0.24456730285408573,0.0001709373727160121,1.0,1.9316312509741387,0.027515181681295613,-0.05,0.1,gaussian_primary_2,independent_primary,-1.4150426153047846e-07,0,0.00011960001455135974,0.02762583119533351,0.00011960001455135974,0.34439756586834436,2.225278958136131e-11,True,0.027625831195333506,PSEUDO_RESPONSE,1.3012426625053002,0.027684597512919157,0.0001709373727160121,1.3756146396942058e-05,0.04159337126033495,one_direction_complete_information,-2.921958539105284e-08,0.34473465822465565,0.0,False,False
0.24605378849272935,0.00016905924031098075,1.0,1.9322163797276575,0.027519006245667936,-0.05,0.1,gaussian_primary_2,independent_primary,-1.496473336359827e-07,0,0.00012254662325673365,0.02762583119533351,0.00012254662325673365,0.34439755772527225,1.5987569041222184e-11,True,0.027625831195333506,NO_RESPONSE,1.3012426625053002,0.027684597512919157,0.00016905924031098075,1.3787383253488072e-05,0.0415940692159798,one_direction_complete_information,-2.858102673452594e-08,0.344734658496781,0.0,False,False
0.7092230857480063,0.005185956356376717,1.0,1.9244458061290726,0.024307432709599022,-0.05,0.1,gaussian_primary_2,independent_primary,1.0872641453385512e-05,0,0.005137956675516868,0.02762583119533351,0.005137956675516868,0.3444085800140593,1.6425484914013e-11,True,0.027625831195333506,RANDOM_RESPONSE,1.3012426625053002,0.027684597512919157,0.005185956356376717,0.003222832858803158,0.04023414813803726,one_direction_complete_information,-2.6894143330244067e-05,0.3447480632614195,0.0,False,False
,6.59021860654782e-05,,,0.027625634355783267,-0.05,,gaussian_primary_2,independent_primary,5.5424819844773765e-08,0,1.2269859837840106e-05,0.02762583119533351,1.2269859837840106e-05,0.34439776279742573,,True,0.027625831195333506,MLDG_LOCAL,,0.027684597512919157,6.59021860654782e-05,,0.04168065356301919,one_direction_complete_information,-4.34309812820891e-09,0.3447346553199464,3.775354667066012e-09,False,False
,6.97855028780402e-05,,,0.026932197126497814,0.05,,gaussian_primary_2,independent_primary,0.0,0,0.0,0.026932197126497814,0.0,0.3207790500178036,,True,0.026932197126497814,ERM,,0.026986190104437823,6.97855028780402e-05,,0.03340390374515514,one_direction_complete_information,-4.870016411940957e-09,0.3211679819179081,0.0,False,False
0.24456730285408573,0.0001267801377087049,1.0,1.9316312509741387,0.026969677704889245,0.05,0.1,gaussian_primary_2,independent_primary,-1.264205335971269e-07,0,9.303409222693612e-05,0.026932197126497814,9.303409222693612e-05,0.32077892359727,4.205870982383677e-12,True,0.026932197126497814,PSEUDO_RESPONSE,1.3012426625053002,0.026986190104437823,0.0001267801377087049,1.3756146396942058e-05,0.033441702918694145,one_direction_complete_information,-1.607320331743818e-08,0.32116798651000966,0.0,False,False
0.24605378849272935,0.00011189747989394667,1.0,1.9322163797276575,0.026970764849590833,0.05,0.1,gaussian_primary_2,independent_primary,-1.1308661018727406e-07,0,7.93063983884539e-05,0.026932197126497814,7.93063983884539e-05,0.3207789369311934,8.783059557462196e-12,True,0.026932197126497814,NO_RESPONSE,1.3012426625053002,0.026986190104437823,0.00011189747989394667,1.3787383253488072e-05,0.03344191919732846,one_direction_complete_information,-1.2521046006616199e-08,0.3211679852398027,0.0,False,False
0.7092230857480063,0.005372857470494792,1.0,1.9244458061290726,0.023384729371006767,0.05,0.1,gaussian_primary_2,independent_primary,1.6790085887397055e-05,0,0.005328568126386603,0.026932197126497814,0.005328568126386603,0.320795840103691,1.2120251577675396e-11,True,0.026932197126497814,RANDOM_RESPONSE,1.3012426625053002,0.026986190104437823,0.005372857470494792,0.003222832858803158,0.0300822746325921,one_direction_complete_information,-2.8867597398251703e-05,0.3211819607483416,0.0,False,False
,6.268046108598926e-05,,,0.026932810681850286,0.05,,gaussian_primary_2,independent_primary,8.728161937643364e-08,0,1.242765435081864e-05,0.026932197126497814,1.242765435081864e-05,0.320779137299423,,True,0.026932197126497814,MLDG_LOCAL,,0.026986190104437823,6.268046108598926e-05,,0.033401855175413935,one_direction_complete_information,-3.928840201952214e-09,0.32116798544499925,3.775354667066012e-09,False,False
,0.00013844094082292768,,,0.0532555246754158,0.1,,gaussian_primary_2,independent_primary,0.0,0,0.0,0.0532555246754158,0.0,0.30890540487203944,,True,0.0532555246754158,ERM,,0.0533595165411974,0.00013844094082292768,,0.06539705262966118,one_direction_complete_information,-1.9165894095937364e-08,0.3093163208881473,0.0,False,False
0.24456730285408573,0.00038459691606322887,1.0,1.9316312509741387,0.05346617969236811,0.1,0.1,gaussian_primary_2,independent_primary,-4.7187439333740144e-07,0,0.0003553195015973628,0.0532555246754158,0.0003553195015973628,0.3089049329976461,3.701390895834667e-12,True,0.0532555246754158,PSEUDO_RESPONSE,1.3012426625053002,0.0533595165411974,0.00038459691606322887,1.3756146396942058e-05,0.06549382433162489,one_direction_complete_information,-1.479147878453463e-07,0.3093163899190525,0.0,False,False
0.24605378849272935,0.00035420164010571605,1.0,1.9322163797276575,0.05346555962632241,0.1,0.1,gaussian_primary_2,independent_primary,-4.467708245581292e-07,0,0.00032900404435355087,0.0532555246754158,0.00032900404435355087,0.3089049581012149,2.068457308554298e-11,True,0.0532555246754158,NO_RESPONSE,1.3012426625053002,0.0533595165411974,0.00035420164010571605,1.3787383253488072e-05,0.06549734441244286,one_direction_complete_information,-1.254588018535792e-07,0.3093163795537215,0.0,False,False
0.7092230857480063,0.010928846219220313,1.0,1.9244458061290726,0.045956289310496765,0.1,0.1,gaussian_primary_2,independent_primary,6.286810499411821e-05,0,0.0108441386807824,0.0532555246754158,0.0108441386807824,0.30896827297703355,1.3979865251553884e-11,True,0.0532555246754158,RANDOM_RESPONSE,1.3012426625053002,0.0533595165411974,0.010928846219220313,0.003222832858803158,0.05543801998118766,one_direction_complete_information,-0.00011943967968336614,0.30937335851625747,0.0,False,False
,0.00012288714297502255,,,0.05325748909668772,0.1,,gaussian_primary_2,independent_primary,1.0535796746147241e-07,0,2.4881887328893492e-05,0.0532555246754158,2.4881887328893492e-05,0.3089055102300069,,True,0.0532555246754158,MLDG_LOCAL,,0.0533595165411974,0.00012288714297502255,,0.06540238543643562,one_direction_complete_information,-1.510124990856363e-08,0.3093163244143764,3.775354667066012e-09,False,False
,0.00013609597815969257,,,0.05509206676583072,-0.1,,gaussian_primary_2,independent_primary,0.0,1,0.0,0.05509206676583072,0.0,0.33986828161313065,,True,0.05509206676583072,ERM,,0.05522418369304825,0.00013609597815969257,,0.08644094239388977,one_direction_complete_information,-1.8522115271243517e-08,0.34022230607550874,0.0,False,False
0.24456730285408573,0.0003611073797610787,1.0,1.9316312509741387,0.0548790728512423,-0.1,0.1,gaussian_primary_2,independent_primary,-9.77013405734084e-08,1,0.00024551432295308935,0.05509206676583072,0.00024551432295308935,0.3398681839117901,7.2098477736837524e-12,True,0.05509206676583072,PSEUDO_RESPONSE,1.3012426625053002,0.05522418369304825,0.0003611073797610787,1.3756146396942058e-05,0.08631853352250825,one_direction_complete_information,-1.303985397179119e-07,0.3402223341880989,0.0,False,False
0.24605378849272935,0.0003429936717455354,1.0,1.9322163797276575,0.05490275928020911,-0.1,0.1,gaussian_primary_2,independent_primary,-1.1193693860711562e-07,1,0.00023315326980509636,0.05509206676583072,0.00023315326980509636,0.33986816967619204,1.1782999868388222e-11,True,0.05509206676583072,NO_RESPONSE,1.3012426625053002,0.05522418369304825,0.0003429936717455354,1.3787383253488072e-05,0.0863420547751133,one_direction_complete_information,-1.1764465885748409e-07,0.3402223310914805,0.0,False,False
