C_actual,C_actual_sd,C_linear,C_linear_sd,C_pred,C_pred_sd,G_repr,G_repr_sd,G_use,G_use_sd,checkpoint,contam_flag,contamination_repair,contamination_repair_sd,d_z,diagnostic_regime,full_retrain_gain,full_retrain_gain_sd,head_repair_gain,head_repair_gain_sd,k,n,optimizer,repr_flag,rho,sigma_c,use_flag
0.0021735116370548914,0.003418188309082051,0.022105202186617934,0.026675740832713606,0.06791435519678403,0.024971125029116054,0.15673860785236543,0.01802076116833719,0.016444031573934058,0.01440283765575025,0,True,-0.011191220518519123,0.006157902571775497,narrow,representation,0.11891706546683971,0.020667788115950544,0.016444031573934058,0.01440283765575025,nonlinear,5,adam,True,high,noisy,False
0.0021735116370548914,0.003418188309082051,0.022105202186617934,0.026675740832713606,0.06791435519678403,0.024971125029116054,0.15673860785236543,0.01802076116833719,0.016444031573934058,0.01440283765575025,0,True,-0.005664560807254235,0.011168474798307296,narrow,mixed_or_unassigned,0.02256623388791821,0.0207169664470304,0.016444031573934058,0.01440283765575025,nonlinear,5,sgd,True,high,noisy,False
0.009552900732812088,0.004438922926946868,0.07764356135304143,0.019831246684126273,0.4886822862065271,0.1395672042758468,0.10766421075137098,0.02269446965031638,0.017287326153225237,0.03131554301327488,0,True,-0.011562507655508735,0.011153957236504548,wide,representation,0.1367597099198758,0.022536191016647784,0.017287326153225237,0.03131554301327488,nonlinear,5,adam,True,high,noisy,False
0.009552900732812088,0.004438922926946868,0.07764356135304143,0.019831246684126273,0.4886822862065271,0.1395672042758468,0.10766421075137098,0.02269446965031638,0.017287326153225237,0.03131554301327488,0,True,0.00551122824558492,0.004916360607528111,wide,contamination,0.011022615765300637,0.02059253280561801,0.017287326153225237,0.03131554301327488,nonlinear,5,sgd,True,high,noisy,False
0.0023602271682619707,0.0038325326947373202,0.10570536452593278,0.03642734625589317,0.9473081353404831,0.6194163746674676,0.6153642682170468,0.04994137172389419,0.03055103779203614,0.04146956244287215,0,True,-0.11853716844828424,0.049833691375904154,narrow,representation,0.5482775563567618,0.11204942917003788,0.03055103779203614,0.04146956244287215,linear,5,adam,True,low,clean,False
0.0023602271682619707,0.0038325326947373202,0.10570536452593278,0.03642734625589317,0.9473081353404831,0.6194163746674676,0.6153642682170468,0.04994137172389419,0.03055103779203614,0.04146956244287215,0,True,-0.05652625758956128,0.06877242139307929,narrow,representation,0.21115485548963261,0.20064625338835948,0.03055103779203614,0.04146956244287215,linear,5,sgd,True,low,clean,False
0.009245852058806427,0.004106528076882832,0.3314142966161649,0.1424742930138774,3.854089821174661,0.9646939307600403,0.46925023978230546,0.045940258755454655,0.06140785940342806,0.03928261217317604,0,True,-0.553472609222313,0.3516792140002359,wide,representation,0.653796789459981,0.01711508933178821,0.06140785940342806,0.03928261217317604,linear,5,adam,True,low,clean,False
0.009245852058806427,0.004106528076882832,0.3314142966161649,0.1424742930138774,3.854089821174661,0.9646939307600403,0.46925023978230546,0.045940258755454655,0.06140785940342806,0.03928261217317604,0,True,-0.08329162515588882,0.046717725461396374,wide,representation,0.2997536926716121,0.117049711359813,0.06140785940342806,0.03928261217317604,linear,5,sgd,True,low,clean,False
0.0023144084110559592,0.003718691508050527,0.07266344763251971,0.028098750669914133,0.2687284063318619,0.12103692419311636,0.16343242263304972,0.040911699259884984,0.016613980579617205,0.038946352710783706,0,True,-0.012277437788119835,0.004147703667554891,narrow,representation,0.1551390785411038,0.027456026411273173,0.016613980579617205,0.038946352710783706,linear,5,adam,True,low,noisy,False
0.0023144084110559592,0.003718691508050527,0.07266344763251971,0.028098750669914133,0.2687284063318619,0.12103692419311636,0.16343242263304972,0.040911699259884984,0.016613980579617205,0.038946352710783706,0,True,-0.016690341984647028,0.028660818024195223,narrow,representation,0.05486390912808674,0.05279512925246524,0.016613980579617205,0.038946352710783706,linear,5,sgd,True,low,noisy,False
0.009488757764489233,0.004350006544402773,0.1929021652832699,0.06852327864393164,0.6178762520437306,0.13299278730630693,0.13420721789422854,0.041448474522641915,0.005617725212002811,0.03213465945928776,0,True,-0.004944436618147469,0.0066445379631066915,wide,representation,0.16467802591150954,0.018924813634017004,0.005617725212002811,0.03213465945928776,linear,5,adam,True,low,noisy,False
0.009488757764489233,0.004350006544402773,0.1929021652832699,0.06852327864393164,0.6178762520437306,0.13299278730630693,0.13420721789422854,0.041448474522641915,0.005617725212002811,0.03213465945928776,0,True,-0.012131727145467324,0.010009698338376529,wide,representation,0.06838808613763137,0.03869642799342145,0.005617725212002811,0.03213465945928776,linear,5,sgd,True,low,noisy,False
0.002438900772217448,0.0040251851384705845,0.037823090026171936,0.04100178869467165,0.25184618454315155,0.2222778546173601,0.6258225378543533,0.01568214578447297,0.02497287788214988,0.018816070489102856,0,True,-0.020100686811509002,0.012009383256684436,narrow,representation,0.33117842467078407,0.10891090901987102,0.02497287788214988,0.018816070489102856,nonlinear,5,adam,True,low,clean,False
0.002438900772217448,0.0040251851384705845,0.037823090026171936,0.04100178869467165,0.25184618454315155,0.2222778546173601,0.6258225378543533,0.01568214578447297,0.02497287788214988,0.018816070489102856,0,True,-0.005532116268266946,0.010983537478337298,narrow,mixed_or_unassigned,0.030459823315700917,0.025708380261541527,0.02497287788214988,0.018816070489102856,nonlinear,5,sgd,True,low,clean,False
0.009327759828457636,0.004324204119582702,0.11894964207443812,0.036082434079490355,2.2769076047908583,0.33574801836909574,0.47757028416986413,0.040732822015825364,0.03309745831962598,0.03265648664619469,0,True,-0.0800894905039169,0.03368097870612199,wide,representation,0.5608903671064034,0.02869580134786893,0.03309745831962598,0.03265648664619469,nonlinear,5,adam,True,low,clean,False
0.009327759828457636,0.004324204119582702,0.11894964207443812,0.036082434079490355,2.2769076047908583,0.33574801836909574,0.47757028416986413,0.040732822015825364,0.03309745831962598,0.03265648664619469,0,True,0.004476020321210215,0.006506303241964263,wide,mixed_or_unassigned,0.02057187518349344,0.021396154253304454,0.03309745831962598,0.03265648664619469,nonlinear,5,sgd,True,low,clean,False
0.0021735116370548914,0.003418188309082051,0.022105202186617934,0.026675740832713606,0.06791435519678403,0.024971125029116054,0.15673860785236543,0.01802076116833719,0.016444031573934058,0.01440283765575025,0,True,-0.011191220518519123,0.006157902571775497,narrow,representation,0.11891706546683971,0.020667788115950544,0.016444031573934058,0.01440283765575025,nonlinear,5,adam,True,low,noisy,False
0.0021735116370548914,0.003418188309082051,0.022105202186617934,0.026675740832713606,0.06791435519678403,0.024971125029116054,0.15673860785236543,0.01802076116833719,0.016444031573934058,0.01440283765575025,0,True,-0.005664560807254235,0.011168474798307296,narrow,mixed_or_unassigned,0.02256623388791821,0.0207169664470304,0.016444031573934058,0.01440283765575025,nonlinear,5,sgd,True,low,noisy,False
0.009552900732812088,0.004438922926946868,0.07764356135304143,0.019831246684126273,0.4886822862065271,0.1395672042758468,0.10766421075137098,0.02269446965031638,0.017287326153225237,0.03131554301327488,0,True,-0.011562507655508735,0.011153957236504548,wide,representation,0.1367597099198758,0.022536191016647784,0.017287326153225237,0.03131554301327488,nonlinear,5,adam,True,low,noisy,False
0.009552900732812088,0.004438922926946868,0.07764356135304143,0.019831246684126273,0.4886822862065271,0.1395672042758468,0.10766421075137098,0.02269446965031638,0.017287326153225237,0.03131554301327488,0,True,0.00551122824558492,0.004916360607528111,wide,contamination,0.011022615765300637,0.02059253280561801,0.017287326153225237,0.03131554301327488,nonlinear,5,sgd,True,low,noisy,False
0.4126877828614681,0.3187002243464253,1.6234466966044745,0.899039412023253,8.041670304891232,4.656637624265332,0.45964011784858966,0.06879971719160624,-0.016584522819223225,0.06599342728467078,50,True,0.3525764375327377,0.32169461581599584,narrow,representation,0.5213181236016166,0.1317055943942747,-0.016584522819223225,0.06599342728467078,linear,5,adam,True,high,clean,False
0.06136621782490322,0.12222352188895175,0.30896308021767205,0.26553869945105046,2.0561618679488314,0.8565277232473706,0.6404857182068169,0.07728059087375694,0.0009791020708615817,0.03479153728078993,50,True,-0.021863923011639953,0.115166705893762,narrow,representation,0.3283801009117472,0.15136641574287407,0.0009791020708615817,0.03479153728078993,linear,5,sgd,True,high,clean,False
2.8087698264659373,1.606051467675811,2.2742172222831565,0.6480064123173119,18.49748856367403,5.16734577599118,0.15081597062527335,0.0420584228955752,0.12464178778002895,0.12570119924647039,50,True,2.414243697521761,1.636356013694157,wide,representation,0.7281656268600974,0.1666273883209847,0.12464178778002895,0.12570119924647039,linear,5,adam,True,high,clean,True
0.21694811260177965,0.2816325981505655,0.8300195632737208,0.06266842057577963,4.931292017471402,1.132766061891169,0.3537667250162568,0.15020425113000205,0.08385313421169253,0.053925857567197755,50,True,0.13336112010531512,0.2989790683096922,wide,representation,0.408885731072843,0.050265645238801844,0.08385313421169253,0.053925857567197755,linear,5,sgd,True,high,clean,False
0.8157594723821692,0.7337921142314462,0.22024479780532874,0.12031008953055693,0.5524479811847923,0.08863133441388768,0.14147396148523228,0.0293394311289836,0.14224177030004517,0.17105037381811045,50,True,0.8082191482794414,0.7307706750476539,narrow,representation,0.3693015300462872,0.1441320549424308,0.14224177030004517,0.17105037381811045,linear,5,adam,True,high,noisy,True
0.05338998553057291,0.10625137057729482,0.14305633800580098,0.11184205609787157,0.3813271503909763,0.06085266693356531,0.21683666594924564,0.04300119258618704,-0.013912643498575416,0.032125975102632674,50,True,0.022588407918061694,0.0988286304132672,narrow,representation,0.10554749937655653,0.053852509749648975,-0.013912643498575416,0.032125975102632674,linear,5,sgd,True,high,noisy,False
4.763589892764409,2.5948271742439273,0.3143405407129069,0.0900956298381869,0.45390141374598636,0.1285452681489258,0.08105296887348538,0.040628309989218465,0.6034624363444526,0.30662606137808224,50,True,4.750738343890907,2.5936644859067237,wide,readout,0.8210337392289848,0.26215416061804825,0.6034624363444526,0.30662606137808224,linear,5,adam,False,high,noisy,True
0.18125356393151051,0.23785283256409162,0.27288750654780725,0.0893393214032818,0.567565172493522,0.0924640730602096,0.120521990655666,0.060855665454071776,0.05020430510243814,0.09303600465589622,50,True,0.1497502948012288,0.24254429201635555,wide,representation,0.15231443153642027,0.09070688500355828,0.05020430510243814,0.09303600465589622,linear,5,sgd,True,high,noisy,False
0.6727605933297107,0.3967368537805381,0.06057403863314884,0.04369976408484688,0.8687228714766129,0.26804903863949175,0.5719172203894348,0.029510247324287798,0.1975836917923654,0.08538832410716783,50,True,0.6482956430032736,0.38581853055348964,narrow,representation,0.5876330492882776,0.25137492860420624,0.1975836917923654,0.08538832410716783,nonlinear,5,adam,True,high,clean,True
0.04764204997963052,0.09846030938782935,0.04816999962368522,0.05264406792239427,0.35817107981638985,0.35787353363396435,0.6249216389806234,0.03290537922785765,0.025832654422082622,0.021734591289968203,50,True,0.03220880025912802,0.08972106806775904,narrow,representation,0.06262418100458404,0.06348324099877681,0.025832654422082622,0.021734591289968203,nonlinear,5,sgd,True,high,clean,False
5.639842542892829,2.7611846820354202,0.16671858554213698,0.09133666837024038,2.8839371811106553,0.8640748915088983,0.37064928874516123,0.02834899892214907,0.8675564882925478,0.3028288309082294,50,True,5.575181834997094,2.7669156947611904,wide,representation,1.415113076716814,0.26862303390270303,0.8675564882925478,0.3028288309082294,nonlinear,5,adam,True,high,clean,True
0.1665258136263416,0.2170639365161459,0.1398726614423462,0.08699020935860952,2.202465940768764,0.38084351468353744,0.4920768727703099,0.07455319322764696,0.08208929545179564,0.12131931091666241,50,True,0.15488645482597024,0.2192083208495943,wide,representation,0.10808055224108153,0.10354793081601606,0.08208929545179564,0.12131931091666241,nonlinear,5,sgd,True,high,clean,False
0.7293992555419868,0.4338073205731974,0.009437441243664024,0.007933549356717862,0.17682697088354543,0.08519464954878674,0.15129844547440444,0.016242746260843634,0.2590113073134488,0.1060251260219107,50,True,0.7187739760618663,0.42881172217588365,narrow,representation,0.37095850018060406,0.14125603015646276,0.2590113073134488,0.1060251260219107,nonlinear,5,adam,True,high,noisy,True
0.04419053515462038,0.08965947707773853,0.018584810833217703,0.0163242483110188,0.07397239210287387,0.01709217463784784,0.15815907887614425,0.016224538787485313,0.035366639862827974,0.04011448758866614,50,True,0.03472576272409751,0.08429426615968592,narrow,contamination,0.04890787066365147,0.055603222005806696,0.035366639862827974,0.04011448758866614,nonlinear,5,sgd,True,high,noisy,False
5.946033078664335,2.618049253705147,0.031085162839180048,0.022335438918939247,0.3357482214085776,0.1007127058103043,0.11587534333862551,0.014033082989252543,0.9608394066286474,0.2936063811557255,50,True,5.927117780080138,2.6194704360000536,wide,representation,1.101163954200169,0.2777669798351857,0.9608394066286474,0.2936063811557255,nonlinear,5,adam,True,high,noisy,True
0.15986296597261712,0.21015658729512174,0.08922578497858832,0.04364539492811869,0.4909253877256692,0.11014489855370437,0.11436355238815912,0.02425024148237468,0.08579440728248708,0.11153507961764395,50,True,0.15229340581286582,0.2104493228784826,wide,representation,0.0956769775688134,0.10651735872761318,0.08579440728248708,0.11153507961764395,nonlinear,5,sgd,True,high,noisy,False
0.05634636518298954,0.03857599591823608,0.7876745377764015,0.7610443149238894,3.970554806212502,0.8185064507770786,0.20841022010372218,0.09424689187227987,0.1803909147843885,0.05446394302448708,50,True,-0.0037649801457408927,0.030744700922089415,narrow,representation,0.3412070224561367,0.11459853100247702,0.1803909147843885,0.05446394302448708,linear,5,adam,True,low,clean,True
0.009685588899939661,0.01778037611396162,0.12920913126991362,0.09453437331582398,2.151645442212383,1.11427995501491,0.5121494439753921,0.16889109259270607,0.05268986783089742,0.05034826986313147,50,True,-0.0735445519366035,0.041317272561082044,narrow,representation,0.296669575199597,0.15680251594918024,0.05268986783089742,0.05034826986313147,linear,5,sgd,True,low,clean,False
0.2558188992711824,0.07754519830541964,1.7878332082347643,0.5631140520526028,4.317593972578097,1.2295771951098247,0.11402462634775298,0.021290598256103896,0.11918210767088425,0.039193754913724926,50,True,-0.13870722967299393,0.17567621289833954,wide,representation,0.313835600463314,0.07064186562412333,0.11918210767088425,0.039193754913724926,linear,5,adam,True,low,clean,True
0.02864590281885244,0.035509816469679115,0.6531277944916076,0.2339613929015019,4.322414575827054,0.464201628666147,0.377902178818884,0.09313241105082021,0.11395842558287458,0.06574386094826838,50,True,-0.05494108967761206,0.060181810062312414,wide,representation,0.3480213777516804,0.08989530459738422,0.11395842558287458,0.06574386094826838,linear,5,sgd,True,low,clean,True
0.06727848452158228,0.0395930298220012,0.2610339712575732,0.13094857416851427,0.31527653447147763,0.09997530899751537,0.11534573331131492,0.04075022549898912,-0.005563967142066017,0.018508152637403873,50,True,0.059738160418854436,0.03672279802615926,narrow,representation,0.10673604490925673,0.022993417741566182,-0.005563967142066017,0.018508152637403873,linear,5,adam,True,low,noisy,False
0.007050633185054009,0.012654990564372165,0.08573250954256408,0.0587904629928832,0.3948751693228362,0.10113385657109955,0.16882888284236447,0.06214032706476421,0.0033782409780620747,0.028580807382448295,50,True,-0.023750944427457205,0.01608500886105584,narrow,representation,0.07195474975653984,0.048430566046263654,0.0033782409780620747,0.028580807382448295,linear,5,sgd,True,low,noisy,False
0.27322892455625925,0.07076734403574376,0.22182284120874624,0.05144479454452759,0.21547418604088403,0.04432945144941606,0.04760103232891928,0.006865081805331567,0.019347873253635028,0.013555938295408028,50,True,0.26037737568275693,0.0718538119513999,wide,contamination,0.1325322091259367,0.014451865648998303,0.019347873253635028,0.013555938295408028,linear,5,adam,False,low,noisy,False
0.01848260802688904,0.020953905129427484,0.26055886482011753,0.08331000245685286,0.5779621210791384,0.09591015848115139,0.12234274064059518,0.03520996617620095,0.008883105866741948,0.0287603184834826,50,True,-0.013020661103392655,0.02873845475689984,wide,representation,0.08256653182380938,0.02779164835864709,0.008883105866741948,0.0287603184834826,linear,5,sgd,True,low,noisy,False
0.082497525581456,0.0507573128197049,0.3711456739956248,0.18778701410384924,1.7962851954568033,0.9762519699136287,0.5732741858782406,0.0749419976982726,-0.028369768245076376,0.03516911419411444,50,True,0.05803257525501894,0.036639237581005166,narrow,representation,0.3654525408880958,0.1942350388561516,-0.028369768245076376,0.03516911419411444,nonlinear,5,adam,True,low,clean,False
0.007194340622495776,0.014506587603440783,0.048228568808699156,0.057310675937848936,0.27760646835685415,0.26152508451709927,0.6437299434360925,0.03738902796771512,0.005416514720858001,0.012051138478500943,50,True,-0.008238909098006722,0.01088296954596021,narrow,mixed_or_unassigned,0.03083341422781245,0.023914068771029837,0.005416514720858001,0.012051138478500943,nonlinear,5,sgd,True,low,clean,False
0.2574531143906535,0.10641409931432118,1.1155697814086127,0.4903470250509257,5.206680454640352,2.6308763335268806,0.26213421152471555,0.062312483534891716,0.04357100941878393,0.05046426466059577,50,True,0.192792406494919,0.10504994856023896,wide,representation,0.5385561080887178,0.08784431615596322,0.04357100941878393,0.05046426466059577,nonlinear,5,adam,True,low,clean,False
0.014394712820783986,0.014319019172559467,0.10046664935508413,0.04690395900048065,2.292884189061226,0.39662924274416017,0.479549453834208,0.04303995914354499,0.04028763862631013,0.02206561960977325,50,True,0.002755354020412569,0.017017052342589344,wide,mixed_or_unassigned,0.033882886058544545,0.030189607588543797,0.04028763862631013,0.02206561960977325,nonlinear,5,sgd,True,low,clean,False
0.116434985371299,0.08206660569022636,0.10160492710206181,0.07575565614290461,0.3785910060894936,0.12539684446156196,0.14175646950553683,0.034078996059310016,0.018015291207841577,0.04415335834587738,50,True,0.10580970589117852,0.07683905609371779,narrow,representation,0.16959662687858418,0.08033403626255305,0.018015291207841577,0.04415335834587738,nonlinear,5,adam,True,low,noisy,False
0.0065225076468982835,0.012760459694135003,0.02246137957922641,0.02691201272374194,0.06456313591357359,0.03595591698604728,0.16074963957094163,0.013402254438431424,0.006570240324854893,0.008856902355195975,50,True,-0.0029422647836245827,0.008653777715625477,narrow,mixed_or_unassigned,0.01736802039223815,0.015934464091596958,0.006570240324854893,0.008856902355195975,nonlinear,5,sgd,True,low,noisy,False
0.28407729322151115,0.0739319621802303,0.19864448843040308,0.08700767742889753,0.40780142891519794,0.1216850722887075,0.06526528411486396,0.0324548375897441,0.09779402261427869,0.05910361957921665,50,True,0.2651619946373141,0.07562756776274415,wide,contamination,0.24076554191021912,0.03513413111996384,0.09779402261427869,0.05910361957921665,nonlinear,5,adam,False,low,noisy,False
0.013563145987900291,0.01347258416083881,0.07105675638718402,0.022789641354108527,0.4947014755580009,0.14864764755018625,0.11239282710890759,0.016240298347447557,0.020998103295580762,0.029924387770195272,50,True,0.005993585828148993,0.013990902289019171,wide,contamination,0.022729193429235694,0.03178869241802582,0.020998103295580762,0.029924387770195272,nonlinear,5,sgd,True,low,noisy,False
2.1637695834478783,0.8854542809448881,2.477428070379766,0.7682677399571956,10.354077710275087,6.15207456748853,0.29185145394274914,0.1500497271849403,0.058949427809193065,0.06298922239918983,100,True,2.07118684998163,0.894172292553552,narrow,representation,0.4380872836894216,0.1460262338180434,0.058949427809193065,0.06298922239918983,linear,5,adam,True,high,clean,False
0.3855049292255018,0.48547625600259253,0.9932265572310282,0.5689238827380676,4.915978974427555,1.9800946552042695,0.540593104952215,0.09340092312190472,-0.019301805238038105,0.0424254386373984,100,True,0.24817594041153965,0.45806186133290316,narrow,representation,0.36847622697451116,0.06719236462963671,-0.019301805238038105,0.0424254386373984,linear,5,sgd,True,high,clean,False
3.5075437577042203,0.6207199749911376,3.2077103490597496,0.4579490136214517,12.35461695065096,7.375915739587127,0.1346809826834258,0.10570853041526934,0.030691183365198715,0.025321768601823523,100,True,3.191667360992814,0.7200981661235989,wide,representation,0.32417911706078184,0.07366815646717555,0.030691183365198715,0.025321768601823523,linear,5,adam,True,high,clean,False
1.5776455444897357,1.3878802767228726,1.6658991502124347,0.4540708637948825,10.175350786620022,5.267039756781101,0.2735861967819376,0.15074307077303833,0.13556678284808316,0.15743890350136816,100,True,1.384194857479663,1.3709188834277422,wide,representation,0.5091790815293924,0.2468102127850876,0.13556678284808316,0.15743890350136816,linear,5,sgd,True,high,clean,True
5.369474028990392,2.583874970862805,0.20169265106779707,0.04735627780530514,0.6492101393202796,0.12555637171736983,0.11438939013098977,0.033485433667085174,0.6562091375056175,0.19551104798655497,100,True,5.356968174543516,2.582471680311186,narrow,representation,0.8873435444528635,0.21500341730553904,0.6562091375056175,0.19551104798655497,linear,5,adam,True,high,noisy,True
0.3634344180184576,0.5627227108594015,0.22716704710598687,0.12385508966940123,0.5320181570525642,0.06517746725591385,0.1566386144609781,0.042604398075068474,0.04618957086328264,0.11720521422943357,100,True,0.3292308759479887,0.5579387861834572,narrow,representation,0.19276846663102326,0.12046177636911785,0.04618957086328264,0.11720521422943357,linear,5,sgd,True,high,noisy,False
10.07577465015655,0.4609494891903379,0.2605982181178261,0.04867498580543028,0.27796647804599334,0.04545028964898937,0.05557216704719066,0.010521259110825572,1.0472968379200485,0.11143082083925264,100,True,10.058765909771129,0.4574117940968393,wide,readout,1.2338587833492398,0.05805931611346683,1.0472968379200485,0.11143082083925264,linear,5,adam,False,high,noisy,True
1.4338440962300427,1.6537615189430797,0.31233403224165374,0.08321156051256698,0.49375670742847344,0.058629986943270325,0.09997827736518083,0.056317005725984394,0.24447940651327338,0.28760378833419625,100,True,1.3817079631400184,1.6300195863586284,wide,readout,0.356019237271518,0.2750130795543774,0.24447940651327338,0.28760378833419625,linear,5,sgd,False,high,noisy,True
4.963412257298158,2.8279936543800277,0.14292481892189665,0.12767881330278227,2.5977483747639907,2.028203731296162,0.4544667758669004,0.11306673743964461,0.7361196260579443,0.3027949853919394,100,True,4.943020585294759,2.831795539138024,narrow,representation,1.1461000938131551,0.2517732068156658,0.7361196260579443,0.3027949853919394,nonlinear,5,adam,True,high,clean,True
0.33181282333929346,0.6082346139608372,0.04906106334609263,0.048781027319087907,0.4790107342360663,0.49948814910028805,0.6137884220568102,0.026566083509773533,0.10296706644180464,0.11608878761989887,100,True,0.3192173283971768,0.5975370384816597,narrow,representation,0.16648001346132255,0.15330230929424116,0.10296706644180464,0.11608878761989887,nonlinear,5,sgd,True,high,clean,True
6.836233057583263,0.7633006002410698,0.658770481102504,0.3206623660957063,6.484859188145535,2.384045877096855,0.18494385393771848,0.053293193423324704,0.7120100187094675,0.1834763891948943,100,True,6.738685707023694,0.771967757893314,wide,representation,1.2520002808752257,0.19624344663905496,0.7120100187094675,0.1834763891948943,nonlinear,5,adam,True,high,clean,True
1.3677721525619582,1.7190774331602483,0.12318116685280212,0.104377418898394,2.488928600874853,0.9049775269522499,0.4418489603303805,0.06864400819081255,0.30709805860793304,0.3446868998297424,100,True,1.352458447310282,1.7129716650915219,wide,representation,0.35236575401729325,0.34457867877512344,0.30709805860793304,0.3446868998297424,nonlinear,5,sgd,True,high,clean,True
5.890020568952577,3.477267972452425,0.013632121225163912,0.011284964443077292,0.22596764835209418,0.12779728783639063,0.14035258497704603,0.035453661246444244,0.9671679383111791,0.3220138732469699,100,True,5.879605761317597,3.4775559933732305,narrow,representation,1.0875242976861048,0.313465394769474,0.9671679383111791,0.3220138732469699,nonlinear,5,adam,True,high,noisy,True
0.33973752596178,0.6135873215120161,0.017024818332602658,0.014547778363950964,0.12868600596444443,0.06174931385122275,0.15563712780800468,0.01967690911209077,0.1346317624989985,0.15683834112610487,100,True,0.3303479846132857,0.6047893960698937,narrow,representation,0.15554871676495552,0.16419382875499652,0.1346317624989985,0.15683834112610487,nonlinear,5,sgd,True,high,noisy,True
