C_actual,C_actual_after_balanced,C_linear,C_linear_prob,C_pred,C_prob,G_repr,G_use,R_actual,R_core,R_full_retrain,R_head,R_head_repair,R_probe,checkpoint,contamination_repair,d_z,d_z_value,full_retrain_gain,head_repair_gain,k,k_value,optimizer,rho,rho0,rho1,seed,sigma_c,sigma_c_value
0.0011396289268723611,7.977440116396054e-06,0.13244264097223146,0.007970892551367788,0.8459374235377504,0.04567539211045402,0.5536702172578601,0.08209532403233932,0.7097615908179816,0.021595001101046778,0.6935005251682298,0.6276662667856423,0.6407665420479811,0.5752652183589069,0,0.0011316514867559652,narrow,2,0.016261065649751827,0.06899504877000051,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.002851097308968262,0.10718271637333755,0.08934873856416459,0.005331864575150103,2.6822015384763693,0.08193005901270728,0.39351462580504554,0.09388011256290185,0.6743789920919362,0.02081801805208679,0.2775718033513267,0.5804988795290343,0.5600611480926982,0.4143326438571323,50,-0.10433161906436929,narrow,2,0.3968071887406095,0.11431784399923794,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.0067242367038090655,0.09610926783207159,0.11339042332414234,0.005977481001281154,5.209687497593997,0.06518855583482311,0.266965926029703,0.09609143769840944,0.6417884083701261,0.028148826001276255,0.38555532012883653,0.5456969706717166,0.4779270874416273,0.29511475203097925,100,-0.08938503112826253,narrow,2,0.25623308824128954,0.16386132092849875,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.07075290122407096,0.0994720972429762,0.3815270537111817,0.012317468369969612,4.461172541494702,0.042091831326516393,0.1614952673853538,0.13366972577485547,0.49417169495815255,0.02444915357979842,0.37784024398586136,0.3605019691832971,0.36610877065851766,0.18594442096515224,200,-0.02871919601890524,narrow,2,0.1163314509722912,0.1280629242996349,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.14994319845316076,0.10435910990493216,0.05687017429696264,0.0012543037131572767,1.1043442458782384,0.008604116417751086,0.029314619577433025,-0.09969781536968006,0.1669207933449731,0.023625666804274616,0.21068181003330183,0.26661860871465315,0.27599582038374093,0.05294028638170764,500,0.045584088548228596,narrow,2,-0.04376101668832874,-0.10907502703876784,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.0003953485259215005,0.039529182966910804,0.04772353315403953,0.0029417353165548323,1.0439808285931824,0.042829348491711036,0.6276489212923382,-0.025495263925298328,0.6895921747017615,0.02268617388128532,0.4663195292041231,0.7150874386270598,0.7314943836373511,0.6503350951736235,0,-0.03913383444098931,narrow,2,0.22327264549763837,-0.0419022089355896,linear,1,sgd,low,0.65,0.55,13,clean,0.0
4.9357970038979876e-05,0.012981193010740539,0.013235476399876414,0.0008233992093408112,0.5611849079154227,0.024770175672082787,0.6375804402372899,-0.023600001140736904,0.6928188459026081,0.026189238599572215,0.6198616224678266,0.716418847043345,0.7308136066499878,0.6637696788368621,50,-0.01293183504070156,narrow,2,0.0729572234347815,-0.03799476074737973,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.00044120979200155334,0.07492033735133098,0.05820065416664513,0.0035274417399864793,0.487577924032778,0.019209815351117286,0.6549599543593567,-0.020716310811877747,0.6964164486250458,0.022284837866221558,0.4157576352548623,0.7171327594369236,0.7403768777959321,0.6772447922255783,100,-0.07447912755932942,narrow,2,0.2806588133701835,-0.04396042917088627,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.014759354945503421,0.008911134166145234,0.7210860356977918,0.03283142276883124,3.2221475150997847,0.07015030154665478,0.5740754488770236,0.03348076484471385,0.6873803780099905,0.023088210359426226,0.6610972196845323,0.6538996131652767,0.6186989069546664,0.5971636592364498,200,0.005848220779358187,narrow,2,0.026283158325458245,0.06868147105532407,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.19729318842091656,0.016676551781672024,0.2694116653838427,0.003439846002868581,2.4994927602901056,0.010702714714892644,0.04482309753333507,0.01867264815834549,0.1694972057665734,0.023270169321416102,0.631712196546002,0.1508245576082279,0.14013858654474398,0.06809326685475117,500,0.18061663663924454,narrow,2,-0.46221499077942857,0.02935861922182942,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.00918427099347597,5.987343210226838e-05,0.13864770653065805,0.007703522471095346,1.919506259535966,0.05775270643756829,0.5933537987668549,0.02691157881790429,0.6932392775581033,0.021611112487576058,0.6930554116940377,0.666327698740199,0.650363220681883,0.614964911254431,0,0.0091243975613737,narrow,2,0.00018386586406560212,0.042876056876220314,linear,1,sgd,low,0.65,0.55,14,clean,0.0
0.04138290669127353,0.10832069798965405,0.15206248587391213,0.006454366493337386,3.5776895335967787,0.04339331907506867,0.2728613379465326,0.10278581403520182,0.55149309079498,0.022652339170147563,0.3253075867923686,0.4487072767597782,0.3741749421768747,0.2955136771166802,50,-0.06693779129838051,narrow,2,0.2261855040026114,0.1773181486181053,linear,1,sgd,low,0.65,0.55,14,clean,0.0
0.10584009550166404,0.18094944812333727,0.2818591794277626,0.009100496242383856,3.2590252422389434,0.033051892944223386,0.20637913423178267,0.09705533715079973,0.4475652851326677,0.021092506772183724,0.29137806065176747,0.35050994798186796,0.34897489122925673,0.22747164100396638,100,-0.07510935262167323,narrow,2,0.15618722448090022,0.09859039390341096,linear,1,sgd,low,0.65,0.55,14,clean,0.0
0.167608900460689,0.006707979612268523,0.32383125434407384,0.006899195731313529,2.036293303756004,0.020836930328462948,0.106014242820444,0.08309280606370045,0.2946271876207415,0.02305061576257706,0.6027726994104099,0.21153438155704107,0.242613187112408,0.12906485858302105,200,0.16090092084842048,narrow,2,-0.30814551178966837,0.05201400050833352,linear,1,sgd,low,0.65,0.55,14,clean,0.0
0.14990329544185668,0.042955254498958165,0.023111769874430914,0.0006245506906916186,0.8316509110296456,0.007027462865636776,0.018413600495527302,-0.14473410322393157,0.13006038668779638,0.02474648622402522,0.42892573915685106,0.27479448991172795,0.15022756243467017,0.04316008671955252,500,0.10694804094289852,narrow,2,-0.29886535246905466,-0.020167175746873794,linear,1,sgd,low,0.65,0.55,14,clean,0.0
0.00021272086418741204,0.1358640042205776,0.11335330459492873,0.0067503686996723666,0.23785082732706034,0.013497001117552882,0.6897047229994895,0.011878538749922285,0.7007473758334017,0.019970149177557663,0.07265954640529446,0.6888688370834795,0.6783573043173028,0.7096748721770472,0,-0.13565128335639018,narrow,2,0.6280878294281073,0.022390071516098953,linear,1,adam,low,0.65,0.55,10,clean,0.0
0.04048798829276874,0.0589117049714696,0.9836905235343731,0.02522704753562642,4.050822103782602,0.0446611854643952,0.2941673029626537,0.1850900091477744,0.5819432445772772,0.021184065795707724,0.27423184109875687,0.3968532354295028,0.37928690122334796,0.31535136875836145,50,-0.01842371667870086,narrow,2,0.30771140347852033,0.20265634335392924,linear,1,adam,low,0.65,0.55,10,clean,0.0
0.1715147548223116,0.04636599742207433,1.2416720491267768,0.009263820779893307,2.819302797266034,0.015643443625055202,0.08460202716989539,0.07981529024072484,0.2312676015134817,0.01941177770322298,0.2493122060541511,0.15145231127275685,0.10910317324067831,0.10401380487311837,100,0.12514875740023726,narrow,2,-0.018044604540669418,0.12216442827280338,linear,1,adam,low,0.65,0.55,10,clean,0.0
0.206795966914729,0.09880511612317552,0.13462545146988036,0.0009879229919065753,1.7941006580063525,0.004112915973325527,0.011374620476785172,-0.027482491027738004,0.06888372160711945,0.019711931851556886,0.2184962546466847,0.09636621263485745,0.03483429633027899,0.03108655232834206,200,0.10799085079155349,narrow,2,-0.14961253303956526,0.034049425276840455,linear,1,adam,low,0.65,0.55,10,clean,0.0
0.35614061997356516,0.24395062258017192,0.4678420360857548,0.0005998190120818155,2.138595249167172,0.001440579560580576,-0.007669260029054922,0.0026612203944008303,0.02594877917538293,0.021283289248050993,0.07812029815250834,0.0232875587809821,0.023000911580482817,0.013614029218996071,500,0.11218999739339325,narrow,2,-0.052171518977125415,0.0029478675949001117,linear,1,adam,low,0.65,0.55,10,clean,0.0
0.0008691665308526109,0.13011872988950896,0.09635963737780612,0.005711149635166009,0.6892653377084569,0.032159270658089795,0.6124436807686915,0.05736501128531313,0.7202999189529283,0.026202953057242896,0.07960518422201981,0.6629349076676152,0.6611153013428761,0.6386466338259343,0,-0.12924956335865634,narrow,2,0.6406947347309085,0.059184617610052226,linear,1,adam,low,0.65,0.55,11,clean,0.0
0.10125567837083244,0.09052900975864185,2.0235024313037866,0.04454236790006878,4.976876740944182,0.05915568653020567,0.2935566335743023,0.1739453527641852,0.5429618745165883,0.028179908619688082,0.07824637539001414,0.36901652175240307,0.36809423275473857,0.32173654219399034,50,0.010726668612190585,narrow,2,0.46471549912657417,0.1748676417618497,linear,1,adam,low,0.65,0.55,11,clean,0.0
0.41828491392712863,0.10305995579583732,1.1161352604207193,0.01621231397309898,4.620632199255581,0.027668238714592,0.1352026519902074,0.0436315329006888,0.23100266967680008,0.023874010399600666,0.07477284710948828,0.18737113677611128,0.17944420991641763,0.15907666238980805,100,0.3152249581312913,narrow,2,0.1562298225673118,0.05155845976038245,linear,1,adam,low,0.65,0.55,11,clean,0.0
0.28614854576057225,0.03220922867516206,0.30480273670105984,0.0016588498813796802,1.9115424545154491,0.005059875130069978,0.002923737353541088,-0.017020461719182103,0.0721404153345867,0.03475752271855312,0.3289989407076562,0.08916087705376881,0.08721435117356607,0.03768126007209421,200,0.2539393170854102,narrow,2,-0.25685852537306947,-0.015073935838979369,linear,1,adam,low,0.65,0.55,11,clean,0.0
0.3347601911791131,0.05974061867126715,0.10408363371993432,0.0005863975168099961,1.1032799603099552,0.003091081901645595,-0.011908706888793922,-0.023577753553617572,0.030930203135705648,0.03206856869002918,0.2505229321716278,0.05450795668932322,0.07707112342167544,0.020159861801235256,500,0.2750195725078459,narrow,2,-0.21959272903592214,-0.04614092028596979,linear,1,adam,low,0.65,0.55,11,clean,0.0
0.0011396289268723611,0.032233225391884696,0.13244264097223146,0.007970892551367788,0.8459374235377504,0.04567539211045402,0.5536702172578601,0.08209532403233932,0.7097615908179816,0.021595001101046778,0.27552228260818595,0.6276662667856423,0.6407665420479811,0.5752652183589069,0,-0.031093596465012335,narrow,2,0.43423930820979567,0.06899504877000051,linear,1,adam,low,0.65,0.55,12,clean,0.0
0.0351505181178919,0.059762220787263405,0.21115276164485863,0.006867378347651287,3.2613507982440275,0.020186230392851043,0.07334483464151727,0.17307300973535872,0.5156720397353586,0.02081801805208679,0.07280394104648819,0.34259902999999986,0.3012210154102072,0.09416285269360405,50,-0.024611702669371502,narrow,2,0.4428680986888704,0.2144510243251514,linear,1,adam,low,0.65,0.55,12,clean,0.0
0.0463218651305639,0.07398560337103066,0.1279293425488662,0.003277420763624385,1.3698302949406247,0.011773120973362392,0.03877046930929355,0.13223733518402186,0.3279142428855416,0.028148826001276255,0.3836848573208358,0.19567690770151974,0.16474247382485804,0.06691929531056981,100,-0.027663738240466765,narrow,2,-0.055770614435294186,0.16317176906068356,linear,1,adam,low,0.65,0.55,12,clean,0.0
0.050358262669451134,0.10271188668254919,0.03727235480349851,0.000636871536336954,1.102195511986134,0.005481310978969211,0.0043995649955347466,0.049384566285689796,0.21697434021808307,0.02444915357979842,0.2958867882514814,0.16758977393239327,0.12148870282606877,0.028848718575333165,200,-0.05235362401309805,narrow,2,-0.07891244803339834,0.0954856373920143,linear,1,adam,low,0.65,0.55,12,clean,0.0
0.215684655927376,0.15155036292002924,0.02785685753751953,0.00028325722576909957,0.8482936737233617,0.0026687534206442333,-0.005166435117293065,-0.06876338362591575,0.1102924333378017,0.023625666804274616,0.06757601056852061,0.17905581696371745,0.1515195321538807,0.01845923168698155,500,0.06413429300734677,narrow,2,0.04271642276928109,-0.041227098816079,linear,1,adam,low,0.65,0.55,12,clean,0.0
0.0003953485259215005,0.14158341160950166,0.04772353315403953,0.0029417353165548323,1.0439808285931824,0.042829348491711036,0.6276489212923382,-0.025495263925298328,0.6895921747017615,0.02268617388128532,0.06889082256730363,0.7150874386270598,0.7314943836373511,0.6503350951736235,0,-0.14118806308358017,narrow,2,0.6207013521344579,-0.0419022089355896,linear,1,adam,low,0.65,0.55,13,clean,0.0
0.012393952237733733,0.04239902811229599,0.5226413429665409,0.01600514153572588,4.518918649068915,0.04087042227231506,0.22243544489080264,0.26143135049946964,0.5971304446828408,0.026189238599572215,0.29072527619085403,0.3356990941833712,0.29126476298196113,0.24862468349037486,50,-0.030005075874562255,narrow,2,0.3064051684919868,0.3058656817008797,linear,1,adam,low,0.65,0.55,13,clean,0.0
0.175841038258864,0.08856744974745898,0.3755577368172687,0.0049143327789147,3.386048037125186,0.013716648235038638,0.08341311129542354,0.05454654132419648,0.19964115579975422,0.022284837866221558,0.06931414339437182,0.14509461447555774,0.11566429670934708,0.1056979491616451,100,0.08727358851140501,narrow,2,0.13032701240538241,0.08397685909040714,linear,1,adam,low,0.65,0.55,13,clean,0.0
0.2140644091079991,0.030912937229288145,0.21000016462737317,0.0010857935222632511,3.4687445582668275,0.0048790105814274405,0.007868144241702044,-0.01671653254244078,0.06264894932985679,0.023088210359426226,0.26957728942166526,0.07936548187229757,0.031458293438773745,0.03095635460112827,200,0.18315147187871095,narrow,2,-0.20692834009180847,0.031190655891083045,linear,1,adam,low,0.65,0.55,13,clean,0.0
0.351650638689436,0.13381103203580835,0.6574318567704973,0.0007646022791432946,1.3156415952196288,0.0011495734028597999,-0.0058362091014504194,0.005151605508317489,0.028077868759928386,0.023270169321416102,0.0636079824814147,0.022926263251610898,0.02054690286231335,0.017433960219965683,500,0.21783960665362767,narrow,2,-0.0355301137214863,0.007530965897615035,linear,1,adam,low,0.65,0.55,13,clean,0.0
0.00918427099347597,0.16468760697125806,0.13864770653065805,0.007703522471095346,1.919506259535966,0.05775270643756829,0.5933537987668549,0.02691157881790429,0.6932392775581033,0.021611112487576058,0.275574720277564,0.666327698740199,0.650363220681883,0.614964911254431,0,-0.1555033359777821,narrow,2,0.4176645572805393,0.042876056876220314,linear,1,adam,low,0.65,0.55,14,clean,0.0
0.09244368889572092,0.048954763013981356,0.19738562943244906,0.00653734146883926,3.04480573902278,0.031052390197190423,0.15854688444933498,0.1084148517751547,0.42908101309066915,0.022652339170147563,0.24474607059593728,0.32066616131551445,0.23997637139551467,0.18119922361948254,50,0.04348892588173957,narrow,2,0.18433494249473187,0.18910464169515448,linear,1,adam,low,0.65,0.55,14,clean,0.0
0.059701022121767186,0.15093466099483888,0.06446776883973925,0.0014465644684160642,0.9234544262794846,0.01012329125780993,0.042362057913417024,0.07378332243760521,0.30095299316929436,0.021092506772183724,0.06996304462519524,0.22716967073168914,0.20862310420532287,0.06345456468560075,100,-0.09123363887307169,narrow,2,0.2309899485440991,0.09232988896397148,linear,1,adam,low,0.65,0.55,14,clean,0.0
0.10441146552347941,0.1094881743724681,0.18854571211659724,0.0016294134260054311,0.7267492894097107,0.005235437233794877,0.010230329007869236,0.09791787953470214,0.21033368037845027,0.02305061576257706,0.24268624508172976,0.11241580084374812,0.15519966684896447,0.0332809447704463,200,-0.005076708848988698,narrow,2,-0.03235256470327949,0.0551340135294858,linear,1,adam,low,0.65,0.55,14,clean,0.0
0.23823236775432,0.12914670822084906,0.017746692803507054,0.0002185798733342039,0.8420817627648572,0.001791385807715565,-0.009223042074677954,-0.12364994964774706,0.10785726712775576,0.02474648622402522,0.06983617347196015,0.23150721677550282,0.11406784461855521,0.015523444149347266,500,0.10908565953347094,narrow,2,0.038021093655795604,-0.0062105774907994515,linear,1,adam,low,0.65,0.55,14,clean,0.0
0.008476032857889906,0.1098749141154768,0.5303613925717765,0.024374223463785052,4.405901057663456,0.06724041135018348,0.4643947229769692,0.02678243871910646,0.6871825143903992,0.019970149177557663,0.25844292963058624,0.6604000756712928,0.6562899914251851,0.4843648721545269,0,-0.10139888125758689,wide,8,0.428739584759813,0.030892522965214164,linear,1,sgd,low,0.65,0.55,10,clean,0.0
0.004798831335995084,0.07574947426937623,0.37144738642307096,0.01682444984830913,4.347457013810443,0.057130239611036464,0.24059505751983642,0.20100921838660463,0.6599756979013462,0.021184065795707724,0.21210106661960837,0.4589664795147416,0.4458680024369626,0.26177912331554415,50,-0.07095064293338114,wide,8,0.4478746312817379,0.21410769546438363,linear,1,sgd,low,0.65,0.55,10,clean,0.0
0.06603814716830186,0.1583845622602842,0.8233409327639112,0.023351668120259968,5.284116785627776,0.04000676351692424,0.16388490248181378,0.18961292282151643,0.5633926768690563,0.01941177770322298,0.31577069311850475,0.3737797540475398,0.3413418472419326,0.18329668018503675,100,-0.09234641509198233,wide,8,0.2476219837505515,0.22205082962712364,linear,1,sgd,low,0.65,0.55,10,clean,0.0
0.43020939636014355,0.07889001009873667,0.719126172515604,0.010252141172329506,3.5730485517764503,0.014534160421367516,0.055623101803558825,0.0567874589078487,0.2527718457715181,0.019711931851556886,0.43260356089089375,0.19598438686366942,0.1907114589513627,0.07533503365511571,200,0.3513193862614069,wide,8,-0.17983171511937562,0.06206038682015541,linear,1,sgd,low,0.65,0.55,10,clean,0.0
0.5770902550949086,0.24938757775937148,0.6041772266977163,0.0025969929486899584,2.8560905807521366,0.004198677897164405,0.0031941848403573836,-0.006672720342186869,0.07273253149665113,0.021283289248050993,0.2465914894930533,0.079405251838838,0.07965041772260559,0.024477474088408377,500,0.32770267733553715,wide,8,-0.17385895799640216,-0.0069178862259544616,linear,1,sgd,low,0.65,0.55,10,clean,0.0
0.0034608959394988796,0.05132656275513832,0.21220544308266354,0.011872179816873465,5.263614401538856,0.060648237507779874,0.5104697225711164,0.0556635661327628,0.6947533436039702,0.026202953057242896,0.5867724476681377,0.6390897774712074,0.6376968233583197,0.5366726756283593,0,-0.04786566681563944,wide,8,0.10798089593583249,0.057056520245650555,linear,1,sgd,low,0.65,0.55,11,clean,0.0
0.010054887452848788,0.06481470791827987,0.5702260868568931,0.025999191420544625,4.254768395390403,0.07179435074031845,0.4987579171684111,0.08877786381469421,0.6756098115058176,0.028179908619688082,0.30664245299345433,0.5868319476911233,0.5887881926050351,0.5269378257880992,50,-0.05475982046543108,wide,8,0.36896735851236323,0.08682161890078244,linear,1,sgd,low,0.65,0.55,11,clean,0.0
0.05850817711729221,0.04090314811479668,1.0148535408978607,0.03541647326171851,4.534562615250195,0.07124493571476684,0.3716779396843669,0.14793968065173424,0.6083061105313051,0.023874010399600666,0.5032183689790456,0.4603664298795709,0.46969441061145617,0.3955519500839676,100,0.017605029002495533,wide,8,0.10508774155225953,0.13861169991984895,linear,1,sgd,low,0.65,0.55,11,clean,0.0
0.3552507588549837,0.034203173397513706,0.80424757480646,0.015537382486327732,4.076276785947662,0.030303013064021077,0.12383561829452203,0.07656890725133864,0.31105475726243265,0.03475752271855312,0.5094671815656451,0.234485850011094,0.22589795798326684,0.15859314101307515,200,0.32104758545747,wide,8,-0.19841242430321243,0.0851567992791658,linear,1,sgd,low,0.65,0.55,11,clean,0.0
0.4239129277201301,0.1665968335762987,0.19771036224777783,0.0012879388868841184,2.5344345222449847,0.0037856020257341695,0.0028065457746260652,-0.02742872772663045,0.08655677167631053,0.03206856869002918,0.3072388711392946,0.11398549940294098,0.07893028331726608,0.034875114464655244,500,0.2573160941438314,wide,8,-0.22068209946298406,0.007626488359044448,linear,1,sgd,low,0.65,0.55,11,clean,0.0
0.011955989960945679,0.032827413310346394,0.4216725650005667,0.02154746017651828,2.903760554354975,0.07402862601997384,0.42085486978469594,0.1277632384656716,0.7162574388344336,0.021595001101046778,0.3885432625831696,0.588494200368762,0.602166557445078,0.4424498708857427,0,-0.020871423349400717,wide,8,0.327714176251264,0.11409088138935564,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.026475749712685796,0.10547997808906229,0.7511515587459632,0.0346311341688795,4.912180118057099,0.07523621133649025,0.3675849312426965,0.08539098822375613,0.6959105717863021,0.02081801805208679,0.3828534695722171,0.610519583562546,0.6130386265978016,0.38840294929478325,50,-0.0790042283763765,wide,8,0.313057102214085,0.0828719451885005,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.08210596140422766,0.2239601191506779,1.093240608644167,0.039763095182968174,4.932220129956908,0.07777858665238997,0.34656484039228785,0.1362359192609942,0.6434010183198342,0.028148826001276255,0.215196563889616,0.50716509905884,0.5242465270582043,0.3747136663935641,100,-0.14185415774645024,wide,8,0.4282044544302182,0.11915449126162991,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.26690143594058624,0.17084059065152424,0.9862922219398378,0.02241550104103654,3.6534718590266135,0.024491411242203248,0.10838097415435714,0.07066258697576194,0.3449401023726147,0.02444915357979842,0.2532851491121075,0.27427751539685274,0.27547065031507934,0.13283012773415556,200,0.096060845289062,wide,8,0.09165495326050721,0.06946945205753535,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.30384053826378854,0.06520377021718621,0.27152510457791357,0.0024333791493247985,2.118529797018977,0.006117149455607615,0.01301201730330405,-0.024175380738106572,0.07886844593659512,0.023625666804274616,0.4745860161472477,0.10304382667470169,0.08682721232097432,0.036637684107578665,500,0.23863676804660233,wide,8,-0.39571757021065257,-0.007958766384379201,linear,1,sgd,low,0.65,0.55,12,clean,0.0
0.014222715463348783,0.1313886179748547,0.1973801509164707,0.010992814802121855,3.2561487310180137,0.07509804474799528,0.42887133803652605,0.05841287881458934,0.7213581417964532,0.02268617388128532,0.40446081956409735,0.6629452629818638,0.6700992453566867,0.45155751191781135,0,-0.11716590251150592,wide,8,0.31689732223235584,0.051258896439766444,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.09050898190645167,0.04532841323597958,0.9956912891855673,0.043580434615490354,3.625033565964626,0.06427462573968457,0.3716586629043543,0.03523254413049859,0.6694148170615966,0.026189238599572215,0.4565305916638831,0.634182272931098,0.6256187472195021,0.3978479015039265,50,0.045180568670472085,wide,8,0.21288422539771346,0.0437960698420945,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.3308162026977925,0.22947633135155698,1.4045292178569802,0.03798378837791347,3.77309063999976,0.03135454146050498,0.17170228977545646,0.10522038359184382,0.5084044722858894,0.022284837866221558,0.2272744071999959,0.40318408869404554,0.3768257518301692,0.19398712764167803,100,0.10133987134623551,wide,8,0.28113006508589344,0.13157872045572017,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.3638275201813874,0.10661418835892413,0.6226630640990221,0.00742288739237774,2.534992113204389,0.01111233155611352,0.04365465341805935,0.038382865311480135,0.20004061267993184,0.023088210359426226,0.4455534926647611,0.1616577473684517,0.16616955622009214,0.06674286377748558,200,0.2572133318224633,wide,8,-0.24551287998482924,0.033871056459839705,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.3738149099370118,0.13817051715451323,0.34089637879455453,0.0013945908678397747,1.5776646647483366,0.003875850024576911,0.0010087283377600495,-0.00762621021101742,0.06981274530007858,0.023270169321416102,0.36542666015580444,0.077438955511096,0.09589223452769763,0.024278897659176152,500,0.23564439278249855,wide,8,-0.29561391485572586,-0.026079489227619046,linear,1,sgd,low,0.65,0.55,13,clean,0.0
0.008113626072348886,0.13726987791766004,0.2954519315093468,0.015409054499656582,3.4410243612980036,0.062403454360175595,0.5216605455422196,0.038417174885010064,0.6889328578430379,0.021611112487576058,0.3714963736642427,0.6505156829580279,0.6418037850774653,0.5432716580297957,0,-0.12915625184531115,wide,8,0.3174364841787952,0.047129072765572655,linear,1,sgd,low,0.65,0.55,14,clean,0.0
0.011391063686280881,0.12656238896962455,0.5771226512465435,0.025108093803482986,4.472633785912697,0.077268683195645,0.4109143252591217,0.15938151335881945,0.662402631982394,0.022652339170147563,0.26507906062989145,0.5030211186235746,0.49404933826650993,0.4335666644292693,50,-0.11517132528334366,wide,8,0.39732357135250257,0.1683532937158841,linear,1,sgd,low,0.65,0.55,14,clean,0.0
